GSM862051,GSM862052,GSM862053,GSM862054,GSM862055,GSM862056,GSM862057,GSM862058,GSM862059,GSM862060,GSM862061,GSM862062,GSM862063,GSM862064,GSM862065,GSM862066,GSM862067,GSM862068,GSM862069,GSM862070,GSM862071,GSM862072,GSM862073,GSM862074,GSM862075,GSM862076,GSM862077,GSM862078,GSM862079,GSM862080,GSM862081,GSM862082,GSM862083,GSM862084,GSM862085,GSM862086,GSM862087,GSM862088,GSM862089,GSM862090,GSM862091,GSM862092,GSM862093,GSM862094,GSM862095,GSM862096,GSM862097,GSM862098,GSM862099,GSM862100,GSM862101,GSM862102,GSM862103,GSM862104,GSM862105,GSM862106,GSM862107
7.870798202,7.362198135,7.026511633,6.768208088,7.485164031,7.756719653,8.175751619,8.398676847,8.82359799,8.701979728,7.686650714,7.365588908,7.078805054,7.478311047,7.749433361,8.254294309,8.631864752,8.551840301,8.590036108,7.366991804,7.085925868,7.256913211,7.174124898,7.934638715,8.033169906,8.150324069,8.740163001,9.012487514,8.831313852,7.525456402,7.143731319,6.931643623,7.776270661,7.940948278,8.155117235,8.848154342,8.804081792,8.927465784,7.809697308,8.176122681,7.830163722,7.361243837,8.145736072,8.408657636,8.315206471,8.884468562,9.225812771,9.163031428,8.225712345,7.435900086,7.385050563,7.772875601,7.880197801,8.36201439,8.79973294,8.906024762,8.857226922
9.83251815,10.59674505,10.35648915,10.37300832,10.11952914,9.560770939,10.0836954,10.49816082,9.96730464,9.351567229,9.775425104,9.926740901,10.14129827,9.963570256,9.594014003,9.937277551,10.34942628,9.902279795,9.880968671,10.12799658,10.63447383,9.807666357,9.889599991,10.13079797,10.27257662,10.11374523,10.18004881,9.883212836,10.23177982,10.21984583,10.45812053,9.755471769,9.752595436,9.884908941,10.19982315,10.43007991,9.984845069,9.73619004,10.69951663,9.401514263,10.53164125,10.3221977,10.48494318,10.64480867,10.10557823,10.4947902,10.20625367,9.590693774,9.983833468,10.6536318,10.18437366,10.6734893,10.38271802,10.45472808,10.27761487,10.18801464,10.3188205
6.276513724,6.249645179,6.268593105,6.131068728,6.260645197,6.178614957,6.190816877,6.173385113,5.863770569,6.226261508,6.156074002,5.95631252,6.192693837,6.208414138,6.172088031,6.155347467,6.070510667,6.111445038,6.065714091,6.066983769,6.150715849,6.281996418,6.005045624,6.107524307,6.264897435,6.007740779,6.056206588,6.187454052,6.090626246,5.917665931,6.1895896,6.125915989,6.097297452,6.076614905,6.331074896,5.91652827,6.231607909,6.057130575,6.127984109,6.105546593,6.105313782,6.153306602,6.048794788,6.176790402,6.044655323,6.103403833,6.076020018,6.251422397,6.107904914,6.232166361,6.262521968,6.210705999,6.032779046,6.069334642,6.211144248,6.160064214,6.111357344
6.352057714,6.208092357,6.21090873,6.230457077,6.349232629,6.330661209,6.235604617,6.279506316,6.298390839,6.355403673,6.209625093,6.274331239,6.352918827,6.288874217,6.148691624,6.238433864,6.23330617,6.186239346,6.18977094,6.264865891,6.318202824,6.31741168,6.321000683,6.159003491,6.213148589,6.347955089,6.384400262,6.277122827,6.275314704,6.285002328,6.413230279,6.296643673,6.260949332,6.342440074,6.446696755,6.294454026,6.206265108,6.255595232,6.167280926,6.246347397,6.206157892,6.286785532,6.331152294,6.37115431,6.186499651,6.349649599,6.349753113,6.293283398,6.325952152,6.18339697,6.223105448,6.459640912,6.444700681,6.087048601,6.211308508,6.165332439,6.204289743
6.064951106,6.132256084,6.196838014,6.207357979,6.310975699,6.377002274,6.061583839,5.992786304,6.226458107,6.08814399,6.251153967,6.238076967,6.117615483,6.181566387,6.113103892,6.238260408,6.237243538,6.214519006,6.171999121,6.152992531,6.083138554,5.951176943,6.233748694,6.238768587,6.219550296,6.38654736,6.249130085,6.41511142,6.141695665,6.208048131,6.135317422,6.217290004,6.477847208,6.25513671,6.126828563,6.250674398,5.954523365,6.186411763,6.032016438,6.082665749,6.25198843,6.202754361,6.345198677,6.22521028,6.171334792,6.264259359,6.061404198,5.918165502,6.197246259,6.154946147,6.207528078,6.227726215,6.154718054,6.22040522,6.133394283,6.192985559,5.874256588
8.091929575,8.740670245,9.34677585,9.385959033,8.628827192,8.558940446,8.36201439,7.94627033,7.702705514,7.3190487,8.585823705,9.010257762,9.031258442,8.834707308,8.707114847,8.280069408,7.860228215,7.835494134,7.40119305,8.075862683,8.663844104,9.287572123,8.85981245,8.237203694,8.387486528,8.081721814,7.928671358,7.798457899,7.466812634,8.377230076,9.150924583,8.979442797,8.489714545,8.613727841,8.029749134,7.864345307,7.567820282,7.674947808,8.474164636,8.830828724,9.30963533,8.824644801,8.518844122,8.596615998,8.031848731,7.986084239,7.879877033,7.361243837,8.607585044,9.156373252,8.82866697,8.55342427,8.431707532,8.419700029,7.672065086,7.487434139,7.391803156
6.507894299,6.6170172,6.482527553,6.440023688,6.405525411,6.361256118,6.408152529,6.712812755,6.664487614,6.32790922,6.401553552,6.475326749,6.246916025,6.295300873,6.462047517,6.492918859,6.770266059,6.718874966,6.812285582,6.363717606,6.472085664,6.487020021,6.256890484,6.571766401,6.428317971,6.527245239,6.732907272,6.574072092,6.615490135,6.623239172,6.500700812,6.307094671,6.414544227,6.428991214,6.53624413,6.690528228,6.765373702,6.558365574,6.441057832,6.352961895,6.494545109,6.680589049,6.373794623,6.390958111,6.648595439,6.818546032,6.409777566,6.496285953,6.387309833,6.455058625,6.37785762,6.33314354,6.57643202,6.504177453,6.634642634,6.819331075,7.089285396
14.9385752,14.86052298,14.83919009,14.91102246,14.66991007,14.73829647,14.97108111,15.02189976,14.7014372,14.83919009,14.83919009,14.81132598,14.7265588,14.75075971,14.66991007,14.92404615,14.73829647,14.82564926,15.11187567,14.81132598,14.7014372,14.7265588,14.57398523,14.68895159,14.66991007,14.68895159,14.83919009,14.86052298,15.00458993,14.97108111,14.73829647,14.73829647,14.82564926,14.76773941,14.81132598,14.7014372,14.81132598,14.76773941,14.87608399,14.84854126,14.79633824,14.58810164,14.7812302,15.06267358,14.84854126,14.95472259,14.87608399,14.79633824,14.91102246,14.83919009,14.98771779,14.84854126,14.95472259,14.89183042,14.7265588,14.81132598,14.87608399
6.325894255,6.431722345,6.294267676,6.315876847,6.365360904,6.141089356,6.344194906,6.461719703,6.545902022,6.43934567,6.33583141,6.277468655,6.157662712,6.252041932,6.208990448,6.477384952,6.326200179,6.478139119,6.572277435,6.374614469,6.326535782,6.244211916,6.461225615,6.218811358,6.289884296,6.194571851,6.409033274,6.351654128,6.440830392,6.326979691,6.193999919,6.265044524,6.40141797,6.294868345,6.409223852,6.360488046,6.411048062,6.474096238,6.434575017,6.353631901,6.327633248,6.343369771,6.215689412,6.410036765,6.236868667,6.314330567,6.338103015,6.205513705,6.229143485,6.409324604,6.276525615,6.326827637,6.37570538,6.495136909,6.438245945,6.502134786,6.512894133
6.281084288,6.261440499,5.929961438,6.16567866,6.246772768,5.893819096,6.009013348,6.266066676,6.065807158,6.318568222,6.162504757,6.225871711,6.138808668,6.237763075,6.257370297,6.247845038,6.226568642,6.180588428,6.181998891,6.106758345,6.258088113,6.28406346,6.184207733,6.16605145,6.203018927,6.097791247,6.409385631,6.145503938,6.128388731,6.191528832,6.290873524,6.05455928,6.166573485,6.218248374,5.998189389,6.174879473,6.356141883,6.243694744,6.165100914,6.228000799,6.242792994,6.212021602,6.336356732,6.118000236,6.316736886,6.247832322,6.210371453,6.279551673,6.213233249,6.100724573,6.334302146,6.173385113,6.235510868,6.215010194,6.284057384,6.26773857,6.207155801
6.301790057,6.373794623,6.341270934,6.322850622,6.319093006,6.317109995,6.302650756,6.201038749,6.290184461,6.321304324,6.278875295,6.286627051,6.39637962,6.423152421,6.307841544,6.393042335,6.237754044,6.362625555,6.436130809,6.157245047,6.341085223,6.345304866,6.313605662,6.402213262,6.417782974,6.455276752,6.362570828,6.192093462,6.47657093,6.451984552,6.23663116,6.417280818,6.15453351,6.18209858,6.340077128,6.338240154,6.36110974,6.197068636,6.441963445,6.00884225,6.290174435,6.518620075,6.317098039,6.268511077,6.246470311,6.196315975,6.387955262,6.306714403,6.315707812,6.226638469,6.282966774,6.262546138,6.330604129,6.307875226,6.390890252,6.307898796,6.533632933
6.087081654,6.102865839,6.064262742,6.142828588,6.190849125,6.217845058,5.97909606,6.140563135,6.227062902,5.960850512,6.077726,6.187699652,6.025881684,6.025264852,6.302383178,6.1386752,6.087635751,6.4418609,6.047253402,5.993382627,6.039709909,6.032398179,6.099221644,6.132392895,6.029295229,6.273451411,6.194911569,6.310036883,6.361588746,6.271441164,5.981913551,6.073994113,5.963366357,6.303726493,6.068259673,6.138569126,6.226711177,6.187849245,6.218068708,6.159249127,6.198319459,6.118145786,5.974528274,6.238626982,6.051744901,5.969451845,6.084554613,5.960223055,6.050191684,6.16471091,6.186991376,6.210008892,6.317958542,6.248995719,6.204442145,6.261993104,6.183442015
5.948001806,5.778023865,6.099449701,6.226664772,6.239536289,5.955884666,6.110297115,6.012918247,6.068918869,6.00639735,6.231533009,6.132858211,6.134868329,6.015177174,5.984496218,5.903601841,6.181489417,6.191663246,5.982060505,6.040719882,6.065038874,6.19087419,6.078555285,6.014026978,6.225029126,6.195604306,6.266717456,6.133281921,6.339651814,5.955573966,6.130328348,6.016383227,6.091951347,6.172510548,6.128275123,6.124081189,5.880448136,6.149788882,6.14306482,6.275833585,6.07165148,6.022205524,6.045151625,5.966293889,6.214274888,5.927814268,6.22796675,6.383694137,5.992743245,6.240041007,6.285915559,6.149007914,6.138194967,6.02023862,6.21239291,6.142311963,6.183432516
6.602926182,6.988493003,7.249009754,6.994271611,6.829905513,6.714545642,6.247311255,6.455701006,6.381511473,6.517118173,6.8055132,6.942456166,6.421551659,6.73486556,6.796782412,6.730266735,6.516543853,6.330668086,6.323626485,6.475558478,6.296719643,6.551500101,6.594161205,6.416598829,6.508293348,6.595305167,6.463551675,6.499594673,6.353053607,6.178713251,6.766611707,6.424924106,6.710066139,6.648057082,6.649330979,6.519002219,6.652721792,6.366191306,6.583700081,7.195993714,6.948351494,7.183705377,6.449794681,6.348744873,6.222119474,6.30456244,6.545603656,6.45380154,6.993703002,6.476812513,6.917354474,6.398144241,6.800076137,6.340328995,6.483703689,6.397110567,6.309823407
6.626435607,7.098709204,7.022333985,7.465517602,7.752896373,7.543207685,8.166980388,8.105288574,7.463819718,7.649071793,6.613423056,7.145154271,7.250744439,7.597221173,7.634886001,8.298452763,8.296204456,8.00937427,7.765311445,6.601758403,6.893746094,7.182959562,7.558300581,7.336750935,7.440256891,7.943116865,8.177753316,7.640741764,7.544383874,6.902775808,7.176609326,7.279265615,7.28621061,7.684717436,8.618839473,8.574418866,8.275532722,8.108968909,6.57315121,6.823189671,7.198664333,7.521970796,7.520839804,7.338688472,7.722360518,7.892362828,7.211121959,7.357890492,7.01704451,7.247717738,7.430299666,7.451705919,7.494428457,8.039958411,8.325516719,8.003094014,8.102997282
6.068334033,6.109017535,6.193384867,6.085832868,5.855961233,6.385837614,6.029320106,5.96410455,6.155424474,6.228049579,6.097244765,5.998043687,6.017206303,6.200163225,6.083115498,6.42142061,6.112620569,6.198952146,5.935158448,5.958864589,6.140864897,6.115455431,6.065971827,6.393231822,6.044553868,6.197365704,6.022144606,6.088124273,6.131777556,6.11938657,5.950414583,5.908490157,6.15800338,6.089747577,5.767841839,6.009862825,5.997514131,6.333439951,5.977956256,6.306252414,6.132327242,6.26710209,6.053228119,6.09655684,5.987798385,6.113387862,5.956512778,6.205261604,6.065397658,6.041233077,5.998005855,6.227675893,6.120471248,5.896750284,6.275231563,5.975732073,6.071207155
7.197561467,7.863674146,7.374194991,7.822093067,7.896041706,7.970839743,8.256286886,8.83359231,8.764455114,8.209254428,7.179326455,7.702705514,7.327817668,8.309407497,8.45511793,8.96718844,9.436105289,9.083362287,8.772714455,7.963993088,7.582175776,7.602011767,7.645410929,8.167379766,8.381285946,8.762864849,9.50236206,9.082708868,9.140380099,7.545646221,7.897319949,7.665787345,8.034569286,8.746776419,8.990073028,9.449914841,9.171410226,8.651334349,7.773848167,6.979197934,8.027753033,7.987526547,8.488517555,9.075429669,9.324575217,9.306824504,9.438583206,8.761487518,7.420055948,8.373791564,8.093006255,8.50173846,8.529461255,9.089096037,9.418390931,9.127339967,9.48336137
6.443232309,6.274177746,6.448234492,6.166662609,6.286143627,6.217960359,6.228564478,6.066699676,6.207448586,6.161576134,6.115612869,6.118630755,6.207166579,6.164386172,6.404265801,6.328381422,6.212203743,6.22077131,6.210515729,6.128248181,6.487277475,6.105258161,6.221504728,6.220855314,6.218248374,6.337129722,6.3171489,6.182699971,6.055990499,6.464452083,6.050860779,6.221346119,6.222962927,6.205877873,6.093513548,6.526902636,6.357139118,6.330259283,6.156094558,6.178055545,6.181566387,6.327041032,6.298208036,6.314849864,6.187066115,6.226741889,6.204405025,6.107430491,6.296262613,6.168766951,6.183651219,6.322207957,6.17761258,6.132156998,6.336949715,6.209038377,6.229101732
6.064353806,6.150999655,6.002869321,6.165564196,6.331905557,5.884913452,6.006149588,6.376632049,6.253005803,6.228210119,6.26712417,6.416280845,6.04987268,5.990798178,6.127425011,6.255027978,6.321598154,6.151343324,6.038532638,6.362094433,6.287389211,6.202091071,6.026871446,6.228024816,6.308484564,6.11614406,6.084466158,6.257015387,6.142512135,5.920443427,6.260526577,6.112965038,6.069062661,6.109606885,6.016742836,6.253170211,5.984036219,6.132407703,6.179616785,6.031509064,5.976671227,6.106827371,6.127040194,6.387639158,6.067539608,6.27788657,6.235957402,6.094603611,6.118459831,6.302372162,6.309433304,6.11936938,5.97521437,6.217368915,6.407189119,6.146665178,6.124574954
6.96519961,7.162258009,7.54757936,7.404276632,7.40270105,7.75637197,7.40934088,7.22814681,7.267452147,7.211121959,6.878234343,7.233988998,7.904524646,7.76367026,7.47418763,7.258259686,7.046126796,7.190572556,7.023290315,6.430159169,6.523567561,6.83990306,6.817069622,6.896698215,6.962837215,6.970231248,7.019031208,6.98459493,7.203005916,6.702154818,6.766425209,7.045657322,7.195180482,6.756151222,6.98198942,6.856512373,6.95354578,6.753503325,6.428225428,6.645850315,6.595713346,7.164264512,7.280224946,7.116791074,6.916631585,6.916809745,6.984915545,7.083392461,6.685795815,6.70416518,7.189356714,6.840971029,6.903452882,7.0999197,7.034203488,7.047535924,6.418372131
8.754296356,8.386278669,8.408657636,7.624645282,6.886296369,6.401054914,6.483578149,6.513074555,6.779745913,7.691419571,8.544151581,8.420958722,7.546378971,6.43574674,6.345580192,6.369945328,6.437286373,6.579875916,6.776033731,9.384144363,8.477421742,8.675079184,7.633686603,7.548119571,7.199355168,6.989919723,6.603317118,7.064890449,7.464676583,8.577603027,8.898791448,7.652156257,7.032595857,6.511380037,6.687075251,6.641635035,6.719975982,6.725064283,7.979183438,7.968189763,8.102635775,7.422311404,7.265570063,7.312813861,6.378843766,7.053139387,7.110019393,7.598184443,8.108629682,8.081387146,7.543207685,6.730266735,6.833945367,6.392411655,6.621268389,6.72792522,6.780003493
6.359212238,6.441942542,6.357621291,6.335236156,6.129351109,6.252280035,6.322560475,6.350601533,6.319873383,6.05194004,6.090915884,5.961557958,6.226711177,6.20993064,6.180440764,6.378792701,6.2683346,6.205608787,6.212366401,6.344508944,6.39714382,6.339275245,6.106966437,6.265817469,6.321956577,6.237404532,6.314913553,6.294478259,6.278346083,6.171334792,6.30697988,6.278473301,6.117135699,6.248579449,6.223509777,6.286277219,6.231094165,6.271827771,6.071678496,6.134458278,6.313234793,6.048307339,6.317793308,6.468241727,6.278378056,6.397055807,6.223223923,6.541320459,6.140715027,6.26377162,6.046200759,6.16832195,6.162351279,6.274629064,6.409777566,6.299315348,6.181086845
6.352391151,6.354062931,6.518002475,6.370202403,6.332199349,6.490199092,6.309299949,6.383851682,6.133338594,6.321481393,6.290624486,6.539103335,6.351975354,6.31569787,6.475016079,6.297703224,6.369613296,6.238756803,6.324759657,6.417840156,6.315486633,6.31716769,6.371381365,6.211942251,6.390237056,6.405700049,6.471108044,6.291861527,6.469876409,6.227086128,6.290117631,6.371046718,6.480947125,6.369190381,6.38741429,6.3311794,6.429147233,6.445941721,6.600228299,6.426197216,6.180391493,6.415128513,6.264454325,6.417689806,6.383744705,6.291645367,6.451014305,6.150326442,6.689212561,6.366202313,6.321168386,6.458253429,6.404041287,6.316149564,6.300705999,6.367641482,6.291135488
6.832399257,7.008078784,6.824487389,6.774576841,7.11831585,7.319290458,8.195540607,8.175317215,7.903573555,8.754808684,6.858604664,6.696464071,6.972043508,7.140880251,6.923757723,7.947592542,8.316508189,7.770891713,8.338305781,6.710985849,6.875338666,6.456587833,6.70914236,6.784972798,7.324225432,8.334277421,8.143494558,8.064159487,8.549083357,6.926227832,6.754443144,6.99077987,6.941414998,7.222709177,8.253453559,8.463908799,7.883245792,8.414662539,6.33332968,6.884890792,6.550261166,7.116571417,7.434102624,7.933648522,8.278022481,8.203795363,8.634173524,9.051418139,6.459876746,6.375455814,6.805117337,6.972893214,7.486576041,8.24450813,8.608044681,8.407374659,8.339560854
6.06531976,6.062682804,6.130229947,6.068510889,5.972069207,6.000919771,6.175665488,6.029703194,6.228267995,6.289591991,6.070768844,6.093336121,6.201087458,6.172329774,5.937632983,6.202443594,6.304377272,6.138977628,6.206183901,5.966910194,5.926698589,6.108756173,6.214531215,6.177671433,5.994293979,6.148431193,5.940520196,6.011072301,5.973791129,6.133205978,6.224004657,5.852085474,6.123682857,6.095425086,6.20772435,6.023520598,5.941654299,6.153243448,6.203358213,6.190760785,6.123944475,6.19960798,6.049899874,5.972205235,6.157386537,5.941789651,6.173846493,6.162681128,6.370533692,6.0609193,6.129053415,6.083566943,6.175589342,6.203946695,6.075859147,6.177546274,6.054655221
5.888571909,6.216757056,6.049738845,6.036361946,6.066920589,6.268530542,6.26236808,6.169197138,6.189710089,6.364665346,6.312350777,6.117552634,6.067954469,6.131748566,5.922058229,6.176258525,6.106966437,6.17132399,6.168877559,6.155641643,6.328532759,6.089855434,6.106041371,6.310153416,5.865577959,6.022754835,6.188219522,6.237392556,6.337224637,6.006656739,5.987235812,6.038149144,6.309126316,6.043038881,6.117183745,6.030252877,6.134057948,6.126076954,6.237628937,6.13460716,6.321440857,6.224650021,6.10423215,5.92972123,6.117488,6.334915097,6.412548345,6.241440595,6.153089467,6.279393498,6.298196972,6.268055764,5.978118348,6.264218188,6.16433555,6.337818887,6.058394955
6.033334127,6.218754093,6.159693196,5.951698656,6.089929196,6.1141114,6.164007939,6.184161655,6.089711747,5.973641418,6.076442192,6.031356962,6.236327432,6.132048821,6.22039377,6.292245477,6.180207312,6.27120888,6.256248396,5.913385278,6.243351712,6.150562639,6.091066174,6.096165951,6.006899677,6.285605997,6.112350155,6.154651979,6.17920778,6.03401059,6.2657123,6.190683009,5.965065263,6.059477092,6.052516514,6.106006026,6.145979437,6.048629322,6.098901669,6.234080778,6.12986014,5.916723782,6.119704249,6.106175803,6.27207168,6.036074668,5.987717364,6.07410698,6.124303512,6.366191306,6.112504939,6.106813082,6.171220621,6.217731191,5.916066908,6.04446211,6.095408299
6.110048447,6.161317088,6.40331555,6.026248832,6.377417282,6.142311963,6.277263961,6.2804363,6.122814439,6.45382598,6.35966605,6.416639824,6.465124096,6.286552792,6.122624147,6.109434954,6.465521308,6.302242967,5.970491416,6.156413883,6.258801259,6.323588778,6.203464852,6.239295312,6.312164071,6.241266106,6.348431395,6.370113647,6.202197846,6.367919094,6.106912646,6.216403272,6.289850779,6.130769175,6.337620469,6.44302664,6.337818887,6.160277019,6.308508696,6.310530046,6.30139079,6.27389993,6.138922738,6.201288874,6.168068211,6.493104207,6.213810607,6.167514905,6.176317411,6.134490021,6.468980376,6.192630061,6.4115545,6.075373767,6.240338327,6.413421397,6.300291787
6.34259038,6.333606055,6.289078825,6.219169738,6.223324002,6.431788745,6.261868849,6.32549506,6.113416663,6.268672811,6.234653231,6.320977786,6.225769218,6.334476757,6.251028828,6.183027113,6.212589255,6.070401499,6.412153152,6.216873118,6.351641545,6.247761532,6.214966509,6.093780817,6.366894704,6.079282632,6.289850779,6.157362177,6.17213826,6.336157156,6.257297,6.178005356,6.255298616,6.118393761,6.268323499,6.202622272,6.19965325,6.114267199,6.293936303,6.209336726,6.16418314,6.214222165,5.951698656,6.315965545,6.225615324,6.33775492,6.223774774,6.237798668,6.283233815,6.192682516,6.341958716,6.21823681,6.171574181,6.308835335,5.996927345,6.395691525,6.212179245
6.28579505,6.330144809,6.468347186,6.387753511,6.292689926,6.121844056,6.150963879,6.274797838,6.355072396,6.18471058,6.167290626,6.348632303,6.177337321,6.291811981,6.262810025,6.372824876,6.198177281,6.240578947,6.353921487,6.482471088,6.418939533,6.172088031,6.403208109,6.296313836,6.261415032,6.319532234,6.210008892,6.442238264,6.298795363,6.149406104,6.24543001,6.306589868,6.15901516,6.193556076,6.335048143,6.26716039,6.308541981,6.373973749,6.339879684,6.267962317,6.187675409,6.242782682,6.412020097,6.246190979,6.173189125,6.252842736,6.23946531,6.125498098,6.226369744,6.170404714,6.404857715,6.378903568,6.379032713,6.192852721,6.246404757,6.384247701,6.24473651
6.510699392,6.632153274,6.522681765,6.534004524,6.553488195,6.277170906,6.473539834,6.345552264,6.580770161,6.543362413,6.508008,6.466729744,6.60804887,6.501772624,6.359479774,6.413814365,6.442983462,6.506729987,6.509833726,6.48997605,6.608399035,6.48415659,6.34382358,6.440448999,6.282108613,6.488248033,6.299285502,6.456218277,6.585594862,6.563226158,6.577339655,6.62634933,6.433200493,6.368658506,6.510627553,6.63026679,6.615640733,6.4210293,6.193579817,6.404603418,6.479532102,6.469063498,6.632765303,6.371348144,6.65120941,6.416104287,6.47485141,6.710066139,6.534062589,6.495468998,6.93430062,6.212703782,6.48005317,6.381199408,6.521824168,6.527633343,6.449972893
6.238340086,6.144648668,6.067576445,6.320914845,6.275973322,6.226249847,6.397647121,6.28989618,6.394543839,6.360408551,6.221868285,6.295623332,6.185971504,6.299405773,6.246015581,6.216178424,6.355378409,6.354407547,6.219335807,6.22795758,6.298364106,6.251646891,6.413885678,6.217175076,6.189106106,6.104034443,6.315907169,6.323369839,6.225463138,6.275833585,6.534825475,6.201383961,6.22376563,6.306967332,6.233640335,6.18899601,6.159794748,6.159422166,6.326645142,6.250913522,6.306067062,6.198578098,6.440091514,6.257992378,6.42857011,6.149967217,6.31189042,6.324435915,6.16039896,6.357072153,6.357927697,6.320819572,6.40529933,6.289773768,6.416144073,6.277160035,6.263017138
6.313240043,6.286853234,6.210481222,6.362821603,6.21174883,6.23590335,5.992055731,6.493033604,6.22935442,6.246706341,6.296106242,6.020363681,6.255732967,6.229914016,6.263486459,6.390268985,6.208116874,6.215238237,6.1484444,6.209625093,6.351482701,6.312813107,6.246927928,6.281856915,6.292450801,6.113766581,6.246015581,6.306463272,6.116218105,6.275528967,6.182785963,6.29248899,6.295763981,6.108396642,6.15837127,6.312839556,6.472138993,6.217813061,6.162793803,6.48626349,6.210195643,6.427337119,6.221562656,6.35278296,6.363921403,6.076272264,6.193190879,6.340973392,6.374843917,6.354761391,6.545096047,6.345198677,6.174994518,6.180948497,6.267773655,6.234508525,6.20574284
6.207216381,6.199158013,6.298591348,6.351067269,6.473679641,6.548714714,6.732086325,6.502456669,6.531833101,6.558515935,6.212451302,6.425027878,6.169364115,6.309957083,6.573488983,6.533632933,6.527976122,6.435243225,6.737658192,6.341171344,6.347979448,6.460434099,6.433012654,6.249711219,6.444675879,6.28895722,6.647984214,6.486770897,6.519633174,6.499070512,6.476055315,6.394090554,6.417154728,6.403061597,6.429303129,6.483703689,6.468883341,6.471446228,6.278426424,6.324798457,6.418814357,6.058289998,6.455425877,6.367792354,6.50290949,6.368024238,6.220145752,6.43323938,5.962197716,6.218731316,6.569608729,6.415983002,6.274331239,6.38782353,6.43773329,6.543846357,6.557995727
6.198140524,6.234619373,6.163326097,6.204245845,6.0871734,6.089368257,5.998778656,6.130577351,6.168901078,6.125314451,6.217948119,6.207457997,6.11371936,6.097971811,6.103666687,6.146030002,6.375620273,6.146746081,6.292782672,6.259226979,6.243110577,5.975418896,6.270455635,6.09012727,6.175490055,6.226358678,6.31737428,6.047105866,6.294834255,6.355770604,5.998845269,6.263995394,6.232560806,6.139434747,6.271004641,6.106555988,6.192447911,6.083606654,6.261339179,6.002752845,6.083272229,6.143908819,6.098158674,6.190336362,6.312594359,6.112897933,6.169743178,6.226568642,6.089747577,6.064972249,6.19119257,6.102252303,6.100938067,6.444796364,6.263557498,5.993342575,5.957926189
6.001731752,6.06120189,6.163940798,6.125805884,6.272832799,6.180712094,6.473985449,6.700947929,6.656288719,6.565744485,6.121858207,6.210296296,6.061651672,6.126875758,6.395273425,6.15453351,6.658740083,6.629357299,6.881400153,6.761856888,5.798990283,6.303309811,6.389961093,6.481095857,6.747995201,6.572390935,6.780003493,6.813795475,6.761584693,6.230629047,5.999250367,6.28948865,6.61923644,6.591911374,6.948963218,6.69658257,6.819331075,6.992514935,5.884356675,6.192812949,6.018773514,6.249326184,6.403774295,6.583759011,6.485026215,6.554379711,6.142000401,6.573677798,6.191012455,6.072730873,6.232119339,6.192922999,6.723404204,6.222447204,6.66058227,6.707019809,6.803551583
7.36168592,7.023290315,7.018620812,7.253418973,7.215875734,6.916460032,6.772902318,6.959158942,7.239257446,7.422045646,7.207744893,7.078418119,7.072886468,6.857323946,7.336016395,6.914614592,7.370480347,7.087969285,7.301659282,7.513142655,6.907159941,7.047535924,6.599077115,6.871040156,7.0744066,7.249471751,7.225030759,7.264867862,7.100375604,7.431882549,7.3190487,7.112054652,7.014838689,7.394238485,7.126684411,7.245680075,7.011895854,7.293508813,7.441062043,7.201124901,7.208611674,7.065483002,6.984245449,7.103788663,7.028185217,6.834924607,7.413203904,6.977748973,7.428408581,7.017667291,7.407074816,7.236374535,7.352424471,7.147895455,7.353723745,7.173412485,7.178225466
6.614810818,7.045466809,7.066676323,7.098275992,7.92918899,8.072108596,8.403871112,8.746202858,9.115790918,9.394905662,6.815523578,6.835471213,7.512586772,7.972646796,7.888668548,8.210409073,9.110532461,9.051418139,8.819949924,6.528012905,6.702154818,6.872875895,6.687075251,6.90988398,7.134013262,7.132262649,8.486647974,8.77320339,8.525400628,6.393265311,6.540648312,7.092557723,7.588984582,7.212097491,7.595221403,8.192767068,8.454253482,8.236820687,6.491959054,6.738139091,6.53345247,7.099704031,7.417412118,7.256046405,7.9969907,8.446432048,8.847636415,8.891637677,6.446766131,6.41504101,6.833028381,6.720317301,7.313556935,8.275944137,8.462523188,8.711088829,8.547333573
6.629740435,6.86285083,7.079854022,7.373208883,7.210423172,6.831094489,7.122632936,7.043053078,6.851568234,7.071428958,6.471945136,6.656458873,6.817069622,7.528543918,7.027118096,7.31437381,6.806720459,6.795156534,7.577116829,6.347955089,7.063458763,7.157058984,7.528543918,7.094329052,6.566042626,6.73444696,6.866559816,6.783154507,6.984915545,6.733146056,6.860584959,7.104664411,7.180002804,6.775457751,6.939868252,7.09281311,7.025806908,6.89028066,6.236291132,6.71292502,6.487277475,6.891972827,6.98009297,6.774680332,6.914329911,6.710185433,6.532998302,7.037581784,6.956868927,6.688531956,6.759492431,6.409324604,6.592872572,7.007251519,6.964855624,6.97744218,7.172761909
